latency,accuracy,system,diameter
0.006,0.9500000000000004,F1,2.17938207030571
0.006,0.9500000000000004,CC,5.815417741092695
0.006,0.9600000000000004,F1,2.17919612624825
0.006,0.9600000000000004,CC,5.813154517353716
0.006,0.9700000000000004,F1,2.1790515030924524
0.006,0.9700000000000004,CC,5.8113942322234
0.006,0.9800000000000004,F1,2.1789482008383096
0.006,0.9800000000000004,CC,5.810136885701738
0.006,0.9900000000000004,F1,2.178886219485822
0.006,0.9900000000000004,CC,5.809382312724473
0.007,0.5,F1,2.2607662423194093
0.007,0.5,CC,6.4396941089291175
0.007,0.51,F1,2.256058293780665
0.007,0.51,CC,6.414522149592557
0.007,0.52,F1,2.2514454553134158
0.007,0.52,CC,6.389858714687051
0.007,0.53,F1,2.2469277269176473
0.007,0.53,CC,6.3658358568206985
0.007,0.54,F1,2.2429565582271174
0.007,0.54,CC,6.342341316132583
0.007,0.55,F1,2.239600855806163
0.007,0.55,CC,6.319352034383989
0.007,0.56,F1,2.2363189050867582
0.007,0.56,CC,6.296868011574993
0.007,0.5700000000000001,F1,2.233110706068924
0.007,0.5700000000000001,CC,6.274889247705424
0.007,0.5800000000000001,F1,2.2299762587526395
0.007,0.5800000000000001,CC,6.25341574277542
0.007,0.5900000000000001,F1,2.2269155631379185
0.007,0.5900000000000001,CC,6.2324474967850065
0.007,0.6000000000000001,F1,2.223928619224761
0.007,0.6000000000000001,CC,6.211984509734105
0.007,0.6100000000000001,F1,2.221015427013164
0.007,0.6100000000000001,CC,6.192026781622626
0.007,0.6200000000000001,F1,2.2181759865031196
0.007,0.6200000000000001,CC,6.172574312450823
0.007,0.6300000000000001,F1,2.2154102976946355
0.007,0.6300000000000001,CC,6.153627102218454
0.007,0.6400000000000001,F1,2.2127183605877114
0.007,0.6400000000000001,CC,6.135185150925643
0.007,0.6500000000000001,F1,2.2107407486498367
0.007,0.6500000000000001,CC,6.117248458572369
0.007,0.6600000000000001,F1,2.2088750675822695
0.007,0.6600000000000001,CC,6.0998170251586075
0.007,0.6700000000000002,F1,2.2070634642268097
0.007,0.6700000000000002,CC,6.082890850684386
0.007,0.6800000000000002,F1,2.20530593858345
0.007,0.6800000000000002,CC,6.0664699351497156
0.007,0.6900000000000002,F1,2.2036024906521945
0.007,0.6900000000000002,CC,6.050554278554532
0.007,0.7000000000000002,F1,2.2019531204330427
0.007,0.7000000000000002,CC,6.035143880898907
0.007,0.7100000000000002,F1,2.2003578279259948
0.007,0.7100000000000002,CC,6.020328210966152
0.007,0.7200000000000002,F1,2.1988166131310507
0.007,0.7200000000000002,CC,6.006016511054966
0.007,0.7300000000000002,F1,2.1973294760482034
0.007,0.7300000000000002,CC,5.992206976052994
0.007,0.7400000000000002,F1,2.195896416677467
0.007,0.7400000000000002,CC,5.978899605960137
0.007,0.7500000000000002,F1,2.194517435018831
0.007,0.7500000000000002,CC,5.966094400776466
0.007,0.7600000000000002,F1,2.1931925310723024
0.007,0.7600000000000002,CC,5.953791360501942
0.007,0.7700000000000002,F1,2.191921704837874
0.007,0.7700000000000002,CC,5.941990485136575
0.007,0.7800000000000002,F1,2.190704956315546
0.007,0.7800000000000002,CC,5.930691774680422
0.007,0.7900000000000003,F1,2.189542285505329
0.007,0.7900000000000003,CC,5.919895229133392
0.007,0.8000000000000003,F1,2.1884336924072088
0.007,0.8000000000000003,CC,5.909600848495515
0.007,0.8100000000000003,F1,2.1873791770211923
0.007,0.8100000000000003,CC,5.899808632766849
0.007,0.8200000000000003,F1,2.1863787393472798
0.007,0.8200000000000003,CC,5.890518581947283
0.007,0.8300000000000003,F1,2.1854323793854746
0.007,0.8300000000000003,CC,5.881730696036911
0.007,0.8400000000000003,F1,2.1845400971357662
0.007,0.8400000000000003,CC,5.87344497503571
0.007,0.8500000000000003,F1,2.1837018925981617
0.007,0.8500000000000003,CC,5.865661418943667
0.007,0.8600000000000003,F1,2.1829177657726646
0.007,0.8600000000000003,CC,5.858380027760802
0.007,0.8700000000000003,F1,2.182187716659268
0.007,0.8700000000000003,CC,5.8516008014870735
0.007,0.8800000000000003,F1,2.181511745257975
0.007,0.8800000000000003,CC,5.845323740122517
0.007,0.8900000000000003,F1,2.180889851568786
0.007,0.8900000000000003,CC,5.8395488436671386
0.007,0.9000000000000004,F1,2.180322035591704
0.007,0.9000000000000004,CC,5.834276112120918
0.007,0.9100000000000004,F1,2.179808297326719
0.007,0.9100000000000004,CC,5.829505545483862
0.007,0.9200000000000004,F1,2.1793486367738417
0.007,0.9200000000000004,CC,5.8252371437559844
0.007,0.9300000000000004,F1,2.178943053933068
0.007,0.9300000000000004,CC,5.821470906937243
0.007,0.9400000000000004,F1,2.1785915488043983
0.007,0.9400000000000004,CC,5.818206835027688
0.007,0.9500000000000004,F1,2.1783102782184933
0.007,0.9500000000000004,CC,5.815444928027247
0.007,0.9600000000000004,F1,2.178145803565421
0.007,0.9600000000000004,CC,5.813185185936014
0.007,0.9700000000000004,F1,2.178017878835252
0.007,0.9700000000000004,CC,5.811427608753959
0.007,0.9800000000000004,F1,2.177926504027994
0.007,0.9800000000000004,CC,5.810172196481055
0.007,0.9900000000000004,F1,2.1778716791436388
0.007,0.9900000000000004,CC,5.809418876715277
0.008,0.5,F1,2.26123623927581
0.008,0.5,CC,6.438306057908111
0.008,0.51,F1,2.256682441166074
0.008,0.51,CC,6.413265676586583
0.008,0.52,F1,2.2522206389777573
0.008,0.52,CC,6.388731161554379
0.008,0.53,F1,2.2478508327108493
0.008,0.53,CC,6.364702512811512
0.008,0.54,F1,2.243573022365343
0.008,0.54,CC,6.341179730357968
0.008,0.55,F1,2.239387207941249
0.008,0.55,CC,6.318162814193748
0.008,0.56,F1,2.2359180359565336
0.008,0.56,CC,6.295651764318826
0.008,0.5700000000000001,F1,2.2329626770798967
0.008,0.5700000000000001,CC,6.273646580733249
0.008,0.5800000000000001,F1,2.23007525748778
0.008,0.5800000000000001,CC,6.252147263437006
0.008,0.5900000000000001,F1,2.2272557771801864
0.008,0.5900000000000001,CC,6.231153812430055
0.008,0.6000000000000001,F1,2.224504236157113
0.008,0.6000000000000001,CC,6.21070251241899
0.008,0.6100000000000001,F1,2.2218206344185525
0.008,0.6100000000000001,CC,6.190864009982263
0.008,0.6200000000000001,F1,2.2192049719645155
0.008,0.6200000000000001,CC,6.171527748113551
0.008,0.6300000000000001,F1,2.2166572487950056
0.008,0.6300000000000001,CC,6.152693726812846
0.008,0.6400000000000001,F1,2.2141774649100086
0.008,0.6400000000000001,CC,6.134361946080229
0.008,0.6500000000000001,F1,2.211765620309535
0.008,0.6500000000000001,CC,6.116532405915564
0.008,0.6600000000000001,F1,2.209421714993578
0.008,0.6600000000000001,CC,6.099205106318937
0.008,0.6700000000000002,F1,2.2071457489621444
0.008,0.6700000000000002,CC,6.082380047290329
0.008,0.6800000000000002,F1,2.2049377222152344
0.008,0.6800000000000002,CC,6.066057228829731
0.008,0.6900000000000002,F1,2.202797634752841
0.008,0.6900000000000002,CC,6.050236650937148
0.008,0.7000000000000002,F1,2.200725486574971
0.008,0.7000000000000002,CC,6.034918313612593
0.008,0.7100000000000002,F1,2.1992211715514856
0.008,0.7100000000000002,CC,6.020102216856049
0.008,0.7200000000000002,F1,2.197902924199731
0.008,0.7200000000000002,CC,6.005788360667509
0.008,0.7300000000000002,F1,2.1966309311410193
0.008,0.7300000000000002,CC,5.991976745047015
0.008,0.7400000000000002,F1,2.1954051923753504
0.008,0.7400000000000002,CC,5.97866736999454
0.008,0.7500000000000002,F1,2.1942257079027243
0.008,0.7500000000000002,CC,5.965860235510053
0.008,0.7600000000000002,F1,2.1930924777231517
0.008,0.7600000000000002,CC,5.953555341593642
0.008,0.7700000000000002,F1,2.192005501836622
0.008,0.7700000000000002,CC,5.941752688245192
0.008,0.7800000000000002,F1,2.1909647802431245
0.008,0.7800000000000002,CC,5.930452275464813
0.008,0.7900000000000003,F1,2.189970312942677
0.008,0.7900000000000003,CC,5.919654103252423
0.008,0.8000000000000003,F1,2.1890220999352756
0.008,0.8000000000000003,CC,5.909358171608027
0.008,0.8100000000000003,F1,2.1881201412209244
0.008,0.8100000000000003,CC,5.899564480531666
0.008,0.8200000000000003,F1,2.187264436799609
0.008,0.8200000000000003,CC,5.890273030023316
0.008,0.8300000000000003,F1,2.186454986671336
0.008,0.8300000000000003,CC,5.881483820083005
0.008,0.8400000000000003,F1,2.1856917908361098
0.008,0.8400000000000003,CC,5.873196850710727
0.008,0.8500000000000003,F1,2.1849748492939263
0.008,0.8500000000000003,CC,5.865412121906431
0.008,0.8600000000000003,F1,2.184304162044789
0.008,0.8600000000000003,CC,5.858129633670167
0.008,0.8700000000000003,F1,2.183679729088695
0.008,0.8700000000000003,CC,5.8513493860018855
0.008,0.8800000000000003,F1,2.1831015504256435
0.008,0.8800000000000003,CC,5.845071378901714
0.008,0.8900000000000003,F1,2.182569626055642
0.008,0.8900000000000003,CC,5.839295612369483
0.008,0.9000000000000004,F1,2.182083955978676
0.008,0.9000000000000004,CC,5.834022086405291
0.008,0.9100000000000004,F1,2.1816445401947604
0.008,0.9100000000000004,CC,5.829250801009131
0.008,0.9200000000000004,F1,2.1812513787038874
0.008,0.9200000000000004,CC,5.824981756180975
0.008,0.9300000000000004,F1,2.1809044715060537
0.008,0.9300000000000004,CC,5.821214951920851
0.008,0.9400000000000004,F1,2.1806038186012735
0.008,0.9400000000000004,CC,5.817950192756868
0.008,0.9500000000000004,F1,2.180349419989529
0.008,0.9500000000000004,CC,5.81518792936027
0.008,0.9600000000000004,F1,2.180141275670831
0.008,0.9600000000000004,CC,5.812927895672168
0.008,0.9700000000000004,F1,2.1799793856451792
0.008,0.9700000000000004,CC,5.8111701405604705
0.008,0.9800000000000004,F1,2.1798637499125633
0.008,0.9800000000000004,CC,5.809914539140387
0.008,0.9900000000000004,F1,2.179794368473001
0.008,0.9900000000000004,CC,5.809161079247808
0.009000000000000001,0.5,F1,2.2606732442780846
0.009000000000000001,0.5,CC,6.4365562172385395
0.009000000000000001,0.51,F1,2.256577682412299
0.009000000000000001,0.51,CC,6.411645102664004
0.009000000000000001,0.52,F1,2.252564859170068
0.009000000000000001,0.52,CC,6.387237242929309
0.009000000000000001,0.53,F1,2.2486347745513946
0.009000000000000001,0.53,CC,6.363332638034567
0.009000000000000001,0.54,F1,2.244787428556265
0.009000000000000001,0.54,CC,6.339931287979663
0.009000000000000001,0.55,F1,2.241022821184689
0.009000000000000001,0.55,CC,6.3170331927646615
0.009000000000000001,0.56,F1,2.2373409524366608
0.009000000000000001,0.56,CC,6.29463835238958
0.009000000000000001,0.5700000000000001,F1,2.2337418223121865
0.009000000000000001,0.5700000000000001,CC,6.27274676685435
0.009000000000000001,0.5800000000000001,F1,2.230225430811263
0.009000000000000001,0.5800000000000001,CC,6.25135843615903
0.009000000000000001,0.5900000000000001,F1,2.2267917779338937
0.009000000000000001,0.5900000000000001,CC,6.230473360303584
0.009000000000000001,0.6000000000000001,F1,2.2234408636800715
0.009000000000000001,0.6000000000000001,CC,6.210091539288019
0.009000000000000001,0.6100000000000001,F1,2.220572237420651
0.009000000000000001,0.6100000000000001,CC,6.190212973112402
0.009000000000000001,0.6200000000000001,F1,2.2183879544584997
0.009000000000000001,0.6200000000000001,CC,6.170837661776609
0.009000000000000001,0.6300000000000001,F1,2.2162604061187423
0.009000000000000001,0.6300000000000001,CC,6.151965605280747
0.009000000000000001,0.6400000000000001,F1,2.214189592401379
0.009000000000000001,0.6400000000000001,CC,6.133596803624748
0.009000000000000001,0.6500000000000001,F1,2.212175513306409
0.009000000000000001,0.6500000000000001,CC,6.115731256808662
0.009000000000000001,0.6600000000000001,F1,2.21021816883383
0.009000000000000001,0.6600000000000001,CC,6.098368964832456
0.009000000000000001,0.6700000000000002,F1,2.2083175589836515
0.009000000000000001,0.6700000000000002,CC,6.081509927696139
0.009000000000000001,0.6800000000000002,F1,2.20647368375586
0.009000000000000001,0.6800000000000002,CC,6.06515414539971
0.009000000000000001,0.6900000000000002,F1,2.2046865431504585
0.009000000000000001,0.6900000000000002,CC,6.049301617943183
0.009000000000000001,0.7000000000000002,F1,2.202956137167458
0.009000000000000001,0.7000000000000002,CC,6.033956307172858
0.009000000000000001,0.7100000000000002,F1,2.2012824658068517
0.009000000000000001,0.7100000000000002,CC,6.019227060977727
0.009000000000000001,0.7200000000000002,F1,2.199665529068632
0.009000000000000001,0.7200000000000002,CC,6.004997111263805
0.009000000000000001,0.7300000000000002,F1,2.1981053269528132
0.009000000000000001,0.7300000000000002,CC,5.991266458031053
0.009000000000000001,0.7400000000000002,F1,2.1966018594593812
0.009000000000000001,0.7400000000000002,CC,5.978035101279485
0.009000000000000001,0.7500000000000002,F1,2.19515512658835
0.009000000000000001,0.7500000000000002,CC,5.965303041009154
0.009000000000000001,0.7600000000000002,F1,2.193765128339706
0.009000000000000001,0.7600000000000002,CC,5.953070277219993
0.009000000000000001,0.7700000000000002,F1,2.192431864713459
0.009000000000000001,0.7700000000000002,CC,5.941336809912002
0.009000000000000001,0.7800000000000002,F1,2.1911553357096025
0.009000000000000001,0.7800000000000002,CC,5.93010263908522
0.009000000000000001,0.7900000000000003,F1,2.1899355413281434
0.009000000000000001,0.7900000000000003,CC,5.91936776473959
0.009000000000000001,0.8000000000000003,F1,2.188772481569078
0.009000000000000001,0.8000000000000003,CC,5.909132186875237
0.009000000000000001,0.8100000000000003,F1,2.1876661564324067
0.009000000000000001,0.8100000000000003,CC,5.899395905491993
0.009000000000000001,0.8200000000000003,F1,2.186616565918122
0.009000000000000001,0.8200000000000003,CC,5.890158920589975
0.009000000000000001,0.8300000000000003,F1,2.185623710026235
0.009000000000000001,0.8300000000000003,CC,5.881421232169146
0.009000000000000001,0.8400000000000003,F1,2.184687588756745
0.009000000000000001,0.8400000000000003,CC,5.873182840229489
0.009000000000000001,0.8500000000000003,F1,2.183808202109642
0.009000000000000001,0.8500000000000003,CC,5.865443744771042
0.009000000000000001,0.8600000000000003,F1,2.1829855500849327
0.009000000000000001,0.8600000000000003,CC,5.858203945793761
0.009000000000000001,0.8700000000000003,F1,2.1822196326826244
0.009000000000000001,0.8700000000000003,CC,5.851463443297703
0.009000000000000001,0.8800000000000003,F1,2.1815104499027065
0.009000000000000001,0.8800000000000003,CC,5.845222237282826
0.009000000000000001,0.8900000000000003,F1,2.1808580017451753
0.009000000000000001,0.8900000000000003,CC,5.839480327749136
0.009000000000000001,0.9000000000000004,F1,2.180262288210045
0.009000000000000001,0.9000000000000004,CC,5.834237714696641
0.009000000000000001,0.9100000000000004,F1,2.1797233092973087
0.009000000000000001,0.9100000000000004,CC,5.829494398125341
0.009000000000000001,0.9200000000000004,F1,2.1792410650069627
0.009000000000000001,0.9200000000000004,CC,5.825250378035172
0.009000000000000001,0.9300000000000004,F1,2.1788155553390105
0.009000000000000001,0.9300000000000004,CC,5.821505654426275
0.009000000000000001,0.9400000000000004,F1,2.1784467802934557
0.009000000000000001,0.9400000000000004,CC,5.818260227298545
0.009000000000000001,0.9500000000000004,F1,2.1781347398702877
0.009000000000000001,0.9500000000000004,CC,5.8155138579737695
0.009000000000000001,0.9600000000000004,F1,2.177879434069517
0.009000000000000001,0.9600000000000004,CC,5.813267109732536
0.009000000000000001,0.9700000000000004,F1,2.177680862891144
0.009000000000000001,0.9700000000000004,CC,5.811519724802459
0.009000000000000001,0.9800000000000004,F1,2.177544337292197
0.009000000000000001,0.9800000000000004,CC,5.8102714835995
0.009000000000000001,0.9900000000000004,F1,2.1774930569460516
0.009000000000000001,0.9900000000000004,CC,5.809522360528845
0.01,0.5,F1,2.2625191983213497
0.01,0.5,CC,6.435332455994054
0.01,0.51,F1,2.257652058123117
0.01,0.51,CC,6.410414375940096
0.01,0.52,F1,2.2528832439895012
0.01,0.52,CC,6.385999691442791
0.01,0.53,F1,2.248212755920491
0.01,0.53,CC,6.362088402502106
0.01,0.54,F1,2.2436405939160977
0.01,0.54,CC,6.338680509118067
0.01,0.55,F1,2.2399951016844746
0.01,0.55,CC,6.315776011290662
0.01,0.56,F1,2.2369735940639544
0.01,0.56,CC,6.293374909019942
0.01,0.5700000000000001,F1,2.2340199854910914
0.01,0.5700000000000001,CC,6.271477202305842
0.01,0.5800000000000001,F1,2.2311342759658714
0.01,0.5800000000000001,CC,6.250082891148391
0.01,0.5900000000000001,F1,2.2283164654883123
0.01,0.5900000000000001,CC,6.229191975547568
0.01,0.6000000000000001,F1,2.2255665540583998
0.01,0.6000000000000001,CC,6.208804455503415
0.01,0.6100000000000001,F1,2.222884541676141
0.01,0.6100000000000001,CC,6.188920331015911
0.01,0.6200000000000001,F1,2.2202704283415358
0.01,0.6200000000000001,CC,6.169539602085024
0.01,0.6300000000000001,F1,2.2177242140545843
0.01,0.6300000000000001,CC,6.150787205126154
0.01,0.6400000000000001,F1,2.215245898815283
0.01,0.6400000000000001,CC,6.132576597539089
0.01,0.6500000000000001,F1,2.2128354826236283
0.01,0.6500000000000001,CC,6.114864910707883
0.01,0.6600000000000001,F1,2.2104929654796344
0.01,0.6600000000000001,CC,6.097652144632452
0.01,0.6700000000000002,F1,2.208218347383287
0.01,0.6700000000000002,CC,6.080938299312802
0.01,0.6800000000000002,F1,2.206011628334597
0.01,0.6800000000000002,CC,6.064723374749033
0.01,0.6900000000000002,F1,2.2038728083335535
0.01,0.6900000000000002,CC,6.049007370941034
0.01,0.7000000000000002,F1,2.2018018873801672
0.01,0.7000000000000002,CC,6.033790287888845
0.01,0.7100000000000002,F1,2.199798865474424
0.01,0.7100000000000002,CC,6.01907212559248
0.01,0.7200000000000002,F1,2.1978637426163417
0.01,0.7200000000000002,CC,6.004852884051921
0.01,0.7300000000000002,F1,2.1959965188059094
0.01,0.7300000000000002,CC,5.991132563267165
0.01,0.7400000000000002,F1,2.1943980763146094
0.01,0.7400000000000002,CC,5.977911163238197
0.01,0.7500000000000002,F1,2.193347279567604
0.01,0.7500000000000002,CC,5.9651886839650565
0.01,0.7600000000000002,F1,2.1923376905361707
0.01,0.7600000000000002,CC,5.95296512544774
0.01,0.7700000000000002,F1,2.1913693092203026
0.01,0.7700000000000002,CC,5.941240487686223
0.01,0.7800000000000002,F1,2.190442135620007
0.01,0.7800000000000002,CC,5.9300147706804935
0.01,0.7900000000000003,F1,2.1895561697352797
0.01,0.7900000000000003,CC,5.919287974430599
0.01,0.8000000000000003,F1,2.1887114115661213
0.01,0.8000000000000003,CC,5.909060098936518
0.01,0.8100000000000003,F1,2.1879078611125315
0.01,0.8100000000000003,CC,5.899331144198236
0.01,0.8200000000000003,F1,2.187145518374507
0.01,0.8200000000000003,CC,5.890101110215767
0.01,0.8300000000000003,F1,2.1864243833520582
0.01,0.8300000000000003,CC,5.881369996989108
0.01,0.8400000000000003,F1,2.1857444560451746
0.01,0.8400000000000003,CC,5.873137804518237
0.01,0.8500000000000003,F1,2.185105736453856
0.01,0.8500000000000003,CC,5.8654045328031685
0.01,0.8600000000000003,F1,2.1845082245781136
0.01,0.8600000000000003,CC,5.85817018184396
0.01,0.8700000000000003,F1,2.183951920417929
0.01,0.8700000000000003,CC,5.851434751640554
0.01,0.8800000000000003,F1,2.1834368239733237
0.01,0.8800000000000003,CC,5.8451982421929
0.01,0.8900000000000003,F1,2.18296293524428
0.01,0.8900000000000003,CC,5.839460653501121
0.01,0.9000000000000004,F1,2.1825302542308087
0.01,0.9000000000000004,CC,5.834221985565108
0.01,0.9100000000000004,F1,2.182138780932906
0.01,0.9100000000000004,CC,5.8294822383849265
